batch_size,max_epochs,learning_rate,neurons,dropout_rate,num_hidden_layers,activation,r2,training_seconds,actual_epochs,num_params,seed,replication,stage
9,1,0.003206022823013419,100,0.03608115230723888,1,1.0,-0.31013760614080566,0.32840280001983047,1,801,512031,5,initial_shared
84,1,0.020552841469835423,8,0.0403955483485387,2,0.0,-0.5841901159944523,0.3803226000163704,1,137,512032,5,initial_shared
48,123,4.453929084831049e-05,29,4.034997869720511e-05,2,0.0,-0.5163225079620264,0.9500596999423578,123,1103,512033,5,initial_shared
20,1,7.189142740264083e-05,5,0.086967179921145,1,0.5,-0.5901826867758297,0.31187139998655766,1,41,512034,5,initial_shared
6,2,5.358427401545604e-05,428,0.004101401692641342,3,0.5,-0.15424730249421637,0.6012285000178963,2,370649,512035,5,initial_shared
6,2,8.342662301952669e-05,9,0.0002612137704062555,2,0.5,-0.6325000819612656,0.42196700000204146,2,163,512036,5,initial_shared
2,6,0.003814745217124186,13,0.1656884321823632,1,0.5,0.34954480463234494,0.6626139999134466,6,105,512037,5,initial_shared
76,2,0.0017013815704345278,70,5.4831959776627746e-05,2,1.0,-0.45671531414921107,0.39811009995173663,2,5531,512038,5,initial_shared
2,3,0.00209387886834199,8,0.6982445004154825,2,0.0,-0.43666996011507875,0.5767418000614271,3,137,512039,5,initial_shared
1,45,0.04914089922654803,5,0.07906014026152533,2,0.0,0.9615019203130994,6.198765399982221,45,71,512040,5,initial_shared
5,56,0.05798686061913763,27,0.0016987486324429968,1,1.0,0.9795178282535751,1.891353000071831,56,217,512041,5,initial_shared
2,10,0.035223239221577524,434,0.1411831601765199,1,1.0,0.8427407583539808,0.9499976000515744,10,3473,512042,5,initial_shared
98,268,0.0007919932334531644,16,0.00014335133665097823,1,1.0,0.2716066412902134,0.926954000024125,268,129,512043,5,initial_shared
232,3,2.6702967408796896e-05,12,0.0022313108056626163,1,0.0,-0.6173634795226381,0.314314299961552,3,97,512044,5,initial_shared
40,109,0.006898584132844026,250,0.016152685843304378,2,0.5,0.9861201398733801,1.3384586999891326,109,64751,512045,5,initial_shared
3,39,0.00040928491258571624,80,0.001345612837236894,1,1.0,0.5502068794305242,1.9820179999805987,39,641,512046,5,initial_shared
78,2,0.0065331502802015145,5,0.0003018566650588781,1,0.0,-0.5772505477912577,0.31962160009425133,2,41,512047,5,initial_shared
6,53,0.030735383208022455,90,0.007271215943316785,3,1.0,0.9335741487141362,1.918073800043203,53,17101,512048,5,initial_shared
1,13,0.035793246939080266,30,0.04401505272616965,3,1.0,0.8681885873551566,2.304469999973662,13,2101,512049,5,initial_shared
25,53,0.00011798680370990606,266,0.02541758403424746,2,0.0,0.7196064361429237,1.0062752000521868,53,73151,512050,5,initial_shared
24,152,0.012488501976081836,19,0.00019951373445492023,1,0.0,0.9925928159984166,1.3211484999628738,152,153,512051,5,initial_shared
5,6,0.06884523586818267,458,0.002501978981127376,2,0.0,0.6619050185009281,0.8767570999916643,6,213887,512052,5,initial_shared
6,6,6.351653865367472e-05,3,0.003796869566164789,2,1.0,-0.6214760380571156,0.5266924999887124,6,37,512053,5,initial_shared
14,4,0.0025016464424686548,23,0.0007148222135096521,1,1.0,-0.25640814943343604,0.3620670000091195,4,185,512054,5,initial_shared
22,2,3.6399293554870965e-05,19,0.08132675368456539,2,0.0,-0.5902939812702284,0.40232260001357645,2,533,512055,5,initial_shared
223,19,0.0004481836751465306,8,0.001055345613127863,2,1.0,-0.5676843869145234,0.4342807000502944,19,137,512056,5,initial_shared
38,2,0.008505937411060201,53,0.014481968930176505,1,0.5,-0.25316032300753255,0.32175929995719343,2,425,512057,5,initial_shared
55,48,1.1519290434590385e-05,19,0.008761285417783805,1,0.0,-0.5244451958066889,0.5004096000920981,48,153,512058,5,initial_shared
105,3,0.023257147269691063,69,0.0010409768817244839,3,1.0,0.21037942820169053,0.4893111999845132,3,10213,512059,5,initial_shared
7,3,0.02965735904150015,24,0.00027863057299801593,1,0.0,0.8390375237670141,0.3841996999690309,3,193,512060,5,initial_shared
23,7,0.00013231628812108626,6,0.004989226171974627,1,1.0,-0.5627060699974271,0.3658679999643937,7,49,512061,5,initial_shared
24,61,0.0003197641865884293,6,0.0014785705070271232,3,1.0,-0.3503728580586749,0.9527754000155255,61,133,512062,5,initial_shared
7,3,5.6362206479102106e-05,17,0.0050104889109565095,1,0.0,-0.5372096391516437,0.3843345999484882,3,137,512063,5,initial_shared
237,6,2.982659949522216e-05,70,0.001062100833857545,2,0.5,-0.5876769291987158,0.3983050000388175,6,5531,512064,5,initial_shared
5,16,2.6750351310853238e-05,4,1.714073272924685e-05,1,1.0,-0.643636343347119,0.7554428000003099,16,33,512065,5,initial_shared
15,271,0.0012985103827388635,56,0.04346859581830727,2,0.0,0.9914244659754748,3.685738999978639,271,3641,512066,5,initial_shared
1,9,0.0014391499917564433,16,5.8250840562169354e-05,1,1.0,0.4445040550348085,1.4144703999627382,9,129,512067,5,initial_shared
167,10,0.00029223681677470497,387,0.00016776964850780097,3,0.5,-0.07893750753963769,0.5584385999245569,10,303409,512068,5,initial_shared
19,1,0.0030638336056015483,444,2.1914984800433025e-05,1,0.5,-0.013671073375800535,0.31581800000276417,1,3553,512069,5,initial_shared
58,136,0.0358370281742057,20,0.0001363945664866111,3,1.0,0.9852149165148734,1.037472700001672,136,1001,512070,5,initial_shared
1,267,0.0006022792417426739,11,0.0012969125492927182,2,1.0,0.9964849313053064,34.861480699968524,267,221,512071,5,initial_shared
4,217,0.08447133137670983,47,0.5855707815632378,3,0.0,-0.005538560615263366,9.344008899992332,217,4889,512072,5,initial_shared
7,23,1.3153805786023529e-05,17,0.00012479581796794145,2,1.0,-0.5353829955188247,0.8988942999858409,23,443,512073,5,initial_shared
2,56,0.0017451498953917424,368,0.00010931657530131919,1,0.5,0.9071454003029369,5.382481900043786,56,2945,512074,5,initial_shared
19,346,0.00551730060428554,60,0.13029734098073292,2,0.5,0.9924877659305562,3.5096255999524146,346,4141,512075,5,initial_shared
4,8,0.03823211236569213,458,1.2435013602053256e-05,3,0.0,0.9524426911222722,1.5297564999200404,8,424109,512076,5,initial_shared
1,3,8.630155903370102e-05,8,0.0006922848003556973,2,0.5,-0.45959013209748845,0.7702206000685692,3,137,512077,5,initial_shared
227,48,0.0009922665734037946,486,3.421307198315021e-05,1,1.0,0.392112726561758,0.47178620006889105,48,3889,512078,5,initial_shared
233,125,0.0041288258025626795,4,0.6305109208800916,2,0.5,-0.3396274053150863,0.6449354999931529,125,53,512079,5,initial_shared
9,2,0.01959140367297512,64,0.0020673667184339674,2,0.5,0.09124004749374781,0.4407794000580907,2,4673,512080,5,initial_shared
7,2,0.022645764926290217,13,0.0005078141802469374,1,1.0,0.4005028652278092,0.3596337999915704,2,105,512081,5,initial_shared
251,118,0.0030869497784564316,156,0.14285740029369393,3,0.5,-0.004970300472022515,0.8384744999930263,118,50233,512082,5,initial_shared
134,1,0.0022889501132521872,8,0.07269483891913499,3,0.5,-0.5047522798250264,0.45386609993875027,1,209,512083,5,initial_shared
102,7,0.062368024956796456,152,0.6448259434774976,2,0.0,0.8232079600845545,0.421922400011681,7,24473,512084,5,initial_shared
15,3,0.002116690383217255,92,0.12044223973145556,3,0.5,-0.012276953079315645,0.5198538000695407,3,17849,512085,5,initial_shared
1,5,0.08946775318785123,120,0.000252236836119639,3,0.5,-0.10365725364610334,1.2522868999512866,5,30001,512086,5,initial_shared
148,2,0.0002886620715683193,341,0.002042287015508614,2,1.0,-0.5223780622511305,0.39662110002245754,2,119351,512087,5,initial_shared
43,12,4.97782672859535e-05,85,0.0012350447977135307,2,0.0,-0.5872070146674182,0.4698789999820292,12,7991,512088,5,initial_shared
4,5,0.004352994704566158,9,0.4331934806074284,1,1.0,0.007471251492955466,0.5004126999992877,5,73,512089,5,initial_shared
36,13,2.8638369889029907e-05,98,8.109867240242686e-05,1,0.5,-0.5521575695402055,0.38915810000617057,13,785,512090,5,initial_shared
1,8,0.00011246728795174004,37,0.0378066248073631,2,0.5,-0.1853906070271245,1.4459910000441596,8,1703,512091,5,initial_shared
89,1,0.00021896478769488446,273,0.11253863084007715,3,0.0,-0.5763877722101258,0.46868420008104295,1,151789,512092,5,initial_shared
237,3,0.0011566094266344932,73,0.036596831258074516,3,1.0,-0.47732152129361305,0.5424870999995619,3,11389,512093,5,initial_shared
3,2,0.08630790664734686,443,0.0005403401300175741,3,1.0,-0.8542142753866016,0.7627552000340074,2,396929,512094,5,initial_shared
136,29,0.0011663058246872632,55,0.002730988916525267,1,0.5,-0.45368265866911184,0.3765503999311477,29,441,512095,5,initial_shared
167,156,3.773286044650848e-05,47,0.05108320921015851,3,0.5,-0.48599358305761453,0.8940815000096336,156,4889,512096,5,initial_shared
238,28,6.118264258356735e-05,205,0.017851463598770604,2,0.5,-0.3608975576811624,0.48899270000401884,28,43871,512097,5,initial_shared
118,14,0.02335262872257584,28,0.002241094750135333,2,0.0,0.8920366079103156,0.4400303999427706,14,1037,512098,5,initial_shared
2,159,0.09884547704529632,4,0.005033969152256793,3,1.0,0.36148627924699983,11.834409900009632,159,73,512099,5,initial_shared
84,17,0.0002123786108160287,19,0.005925804481503394,3,0.0,-0.5923906752340395,0.5423420000588521,17,913,512100,5,initial_shared
5,3,0.07359452553927902,90,0.23085937510043406,1,0.0,0.8850060590329236,0.41761649993713945,3,721,512101,5,initial_shared
2,10,0.00017580323334836088,8,0.00019463186998429631,1,0.0,-0.5858915840762215,0.9481673999689519,10,65,512102,5,initial_shared
45,24,0.0028729759572501106,78,4.3565931009532475e-05,1,1.0,0.5300721895094371,0.46367819991428405,24,625,512103,5,initial_shared
210,78,9.136269297921581e-05,350,0.009630789079590439,1,0.5,-0.3230581776627435,0.5524725000141189,78,2801,512104,5,initial_shared
59,2,0.0020160725842206816,14,0.005649702165825296,1,0.5,-0.5890410518866407,0.31759680004324764,2,113,512105,5,initial_shared
2,142,0.005468309128214822,7,0.038710819936510404,1,1.0,0.978319914109331,9.780226800008677,142,57,512106,5,initial_shared
2,106,0.0002159802462926727,4,0.008077419994557723,3,1.0,0.15711885133507997,8.412218900048174,106,73,512107,5,initial_shared
26,111,0.008148568943908818,20,1.351280249471331e-05,3,1.0,0.9926136519927266,1.333020000020042,111,1001,512108,5,initial_shared
5,30,0.0019112613362840315,108,0.0015949313162787635,2,1.0,0.9872308571596785,1.4296604000264779,30,12637,512109,5,initial_shared
5,1,0.015283472603388183,14,0.0009390376845789496,2,0.0,0.6540456159140035,0.435242599924095,1,323,512110,5,initial_shared
3,5,0.00028619681266858445,4,0.6819630566234685,2,0.0,-0.6513712971754182,0.623491800040938,5,53,512111,5,initial_shared
14,23,1.1508211627837744e-05,40,0.20076782519937472,1,0.0,-0.5593527479603106,0.5808274000883102,23,321,512112,5,initial_shared
251,17,0.0004172177653355177,22,4.1495108102422435e-05,2,0.0,-0.56234370607919,0.413306099944748,17,683,512113,5,initial_shared
8,46,0.08754392914141482,3,1.5043787839714412e-05,1,0.0,0.9856999827797273,1.1352352000540122,46,25,512114,5,initial_shared
155,2,0.0006090074982803376,29,6.557676015868313e-05,2,1.0,-0.5666372469459062,0.3926396999740973,2,1103,512115,5,initial_shared
64,155,0.0001943765020979334,14,4.2907532458046154e-05,1,0.0,-0.5571796591193707,0.797368299914524,155,113,512116,5,initial_shared
3,20,0.002747334352437699,159,0.6636622095792838,3,0.5,0.9171655461937833,1.6289352000458166,20,52153,512117,5,initial_shared
145,2,0.00017865996283607973,86,0.0007318552417601794,3,0.5,-0.478794584770317,0.4792302999412641,2,15653,512118,5,initial_shared
17,58,1.0845759305810653e-05,45,7.304659990204063e-05,3,0.0,-0.5236458480784507,1.1477558000478894,58,4501,512119,5,initial_shared
134,254,1.2608522042718358e-05,124,0.08163182833668516,2,1.0,-0.48960110637463794,1.1929728999966756,254,16493,512120,5,initial_shared
153,139,0.06523041443930318,169,0.0003563975441885394,2,0.0,0.9977317505956828,0.8923449999419972,139,30083,512121,5,initial_shared
3,258,0.0030967404753499436,5,0.3353101581057358,2,0.0,0.9143820829395873,12.587513700011186,258,71,512122,5,initial_shared
17,18,0.017799335286337405,7,0.052626174373974675,2,0.0,0.9635417931352251,0.5917060000356287,18,113,512123,5,initial_shared
109,5,0.0016724752784198474,142,0.2179551940264136,2,0.0,-0.18881722803308354,0.41324399993754923,5,21443,512124,5,initial_shared
12,27,0.013726985137719161,297,0.3006323043252144,2,1.0,0.9674776149445521,0.9950481000123546,27,90883,512125,5,initial_shared
194,44,0.036003773629312175,107,0.001698455791160994,3,1.0,0.9742084096585643,0.641641299938783,44,23969,512126,5,initial_shared
9,28,0.027402681520247954,253,7.542412374520153e-05,2,0.0,0.8361007976347798,1.0968472000677139,28,66287,522027,5,guided_extension
67,5,0.06853827888205816,50,1.4507283440584087e-05,2,0.0,0.9332461547449454,0.4137650999473408,5,2951,522028,5,guided_extension
4,68,0.033106129695354675,148,0.02367248578668452,2,0.0,0.9900827750107901,3.2894085999578238,68,23237,522029,5,guided_extension
72,73,0.03951400222372669,58,7.728945353425148e-05,2,0.5,0.9920275852200332,0.6933062999742106,73,3887,522030,5,guided_extension
137,198,0.025980106562778264,65,0.0021791266935297197,2,0.5,0.9972882683548517,0.926801500027068,198,4811,522031,5,guided_extension
5,25,0.08208773858781908,114,0.00041460553532960494,1,0.5,0.9861613157912471,1.0423743999563158,25,913,522032,5,guided_extension
1,43,0.0516333200182017,9,1.3272666499033416e-05,2,0.0,0.9758077523403169,6.2205272000283,43,163,522033,5,guided_extension
1,20,0.04020413894676806,7,0.21881020561729414,2,0.5,0.9387528350614931,3.179657300002873,20,113,522034,5,guided_extension
22,20,0.07842026671971894,15,0.029866138546639238,2,0.0,0.9387266797805472,0.5727272999938577,20,361,522035,5,guided_extension
3,138,0.04186169524680569,29,0.005556474971830265,2,0.0,0.9634507054024106,7.024131500045769,138,1103,522036,5,guided_extension
5,14,0.06877306076013986,225,0.19378051914850647,3,0.5,-0.06476015225933573,1.1345047999639064,14,103501,522037,5,guided_extension
5,63,0.036094252025855804,43,0.01437650757157073,2,0.5,0.9926354535756772,2.453339700005017,63,2237,522038,5,guided_extension
1,16,0.03419562444196543,31,3.0115147040490503e-05,2,0.5,0.983152254839447,2.6721090000355616,16,1241,522039,5,guided_extension
3,7,0.028077497871755765,14,0.003968140762434288,1,0.5,0.9482222269885864,0.616569000063464,7,113,522040,5,guided_extension
4,65,0.06100910170994826,145,0.013501420622805202,1,0.5,0.9758062727244825,2.618455999996513,65,1161,522041,5,guided_extension
157,173,0.08882384563881633,62,0.00330522394041032,1,0.5,0.9962884517580275,0.6746959000593051,173,497,522042,5,guided_extension
22,129,0.04382104512803817,249,0.1993866416230857,2,0.0,0.972370931853049,2.2066438000183553,129,64243,522043,5,guided_extension
3,164,0.066748716863417,9,0.02366148033196645,2,0.0,0.9673818956442349,9.11815450002905,164,163,522044,5,guided_extension
20,8,0.07247491583474207,7,0.020659227972980896,1,0.5,0.7680058669639919,0.44777410000097007,8,57,522045,5,guided_extension
137,5,0.04818074938110432,9,0.14621517800634856,1,0.5,-0.22056943609708912,0.3856400999939069,5,73,522046,5,guided_extension
29,62,0.0683210561529875,5,0.022341561081861833,2,0.0,0.9851139106326801,0.8989723999984562,62,71,532027,5,broad_extension
7,2,0.0005863736812892672,293,0.00026905269608551696,3,0.5,-0.0058631919170455404,0.6039301001001149,2,174629,532028,5,broad_extension
25,280,0.030540213768256906,25,0.6351563614030018,2,1.0,0.9002636932532675,2.6164662000956014,280,851,532029,5,broad_extension
22,214,0.07082393234125683,104,0.001373769354817747,3,0.0,0.9903846553646126,3.063628299976699,214,22673,532030,5,broad_extension
4,12,0.03514526291952331,77,0.0013562314383883756,3,1.0,0.8061487955153387,1.1150852999417111,12,12629,532031,5,broad_extension
8,17,4.063124405106648e-05,251,0.0003742326753539055,2,0.0,-0.11025878338804729,0.9561063000001013,17,65261,532032,5,broad_extension
2,160,0.0026109208883859855,39,0.1965622077218792,2,1.0,0.9666864225567944,12.440895300009288,160,1873,532033,5,broad_extension
3,9,0.0020485688476311503,108,4.597284866840321e-05,2,1.0,0.8408177409287472,0.8502367999171838,9,12637,532034,5,broad_extension
245,2,0.0036419863901811333,5,0.013891096532081114,2,0.5,-0.6003432390549102,0.3871953999623656,2,71,532035,5,broad_extension
4,54,1.1896180175053816e-05,19,0.018057118964924925,2,0.5,-0.5065074857003573,2.450162500026636,54,533,532036,5,broad_extension
2,8,0.0011929037410696695,28,0.23146979901840106,2,1.0,0.38402334303696395,1.0044416999444366,8,1037,532037,5,broad_extension
124,231,0.00012314619091866597,91,4.223771634793133e-05,3,0.0,0.775516725156401,1.3066413000924513,231,17473,532038,5,broad_extension
24,2,2.772746453954434e-05,263,0.00013029532139917057,2,1.0,-0.5756837977901152,0.4267806999851018,2,71537,532039,5,broad_extension
98,5,0.013210869000470193,177,0.002524119637481583,1,0.5,0.09027696320930823,0.3299975999398157,5,1417,532040,5,broad_extension
27,310,0.0007442187308014169,6,0.02596056550447188,1,0.0,0.7164539414812721,2.3001973000355065,310,49,532041,5,broad_extension
170,153,0.0006874630997943979,13,0.3201260609210605,1,1.0,-0.34059414672884003,0.6096796999918297,153,105,532042,5,broad_extension
5,57,0.003323641485635635,292,0.3082087514464363,2,0.0,0.9788839706950281,2.9664651000639424,57,87893,532043,5,broad_extension
4,213,0.009444739325891688,103,1.1418792518604587e-05,3,0.5,0.9872496947333148,10.212174199987203,213,22249,532044,5,broad_extension
14,54,0.00022968920886226403,12,0.018555895247133875,2,0.5,-0.3700975984792003,1.042017300031148,54,253,532045,5,broad_extension
115,6,4.1187058860521875e-05,193,0.1194709545792977,1,0.5,-0.6583282532599815,0.3251809999346733,6,1545,532046,5,broad_extension
45,8,0.005085350180144713,12,0.32120575743493496,2,0.0,0.04434450173901339,0.4336078999331221,8,253,612027,6,initial_shared
160,2,1.8464630857069266e-05,290,2.8445213008096346e-05,1,1.0,-0.6085493243760787,0.3127573999809101,2,2321,612028,6,initial_shared
24,141,0.00012005091694291799,206,0.6526463362970074,2,1.0,0.540853517471801,1.9769197999266908,141,44291,612029,6,initial_shared
